"Customer_ID";"churn";"eqpdays";"months";"mou_Mean";"totmrc_Mean";"last_swap";"hnd_price";"adjrev";"change_mou";"mou_cvce_Mean";"avg3mou";"totrev";"mou_Range";"mou_opkv_Mean";"totcalls";"phones";"avg3qty";"complete_Mean";"peak_vce_Mean";"comp_vce_Mean";"totmou";"opk_vce_Mean";"mou_peav_Mean";"adjqty";"avgqty";"adjmou";"rev_Mean";"ovrmou_Range";"rev_Range";"ovrmou_Mean";"plcd_vce_Mean";"csa"
"1006194";"0";281;33;182;24,99;"(336,495]";"29.989990234375";964,91;79;102,883333333333;156;995,73;139;72,1266666666667;1293;"2";54;44;24;44;3694;26,3333333333333;58,7133333333333;1287;40,22;3680;28,245;1;5,53;0,25;52;"MILMIL414"
"1006214";"1";935;31;222,5;42,49;"No Swap";"29.989990234375";1244,74;-59,5;120,873333333333;242;1291,02;116;25,62;3914;"1";127;95;77,6666666666667;95;7746;22,6666666666667;102,246666666667;3869;143,3;7671;33,64;0;2,97000000000001;0;123,333333333333;"DALDAL214"
"1006232";"1";369;37;311,25;70;"(336,495]";"149.989990234375";1941,33;92,75;133,993333333333;280;2006,58;204;28,23;7160;"4";119;71,6666666666667;79,6666666666667;71,6666666666667;14027;13,3333333333333;160,416666666667;6970;278,8;13686;70;0;0;0;97;"HOUHOU281"
"1006233";"1";952;31;255,5;50;"No Swap";"29.989990234375";2197,42;-183,5;94,06;317;2279,7;436;10,8933333333333;3568;"1";105;52,3333333333333;56,3333333333333;52,3333333333333;10602;8,33333333333333;108,596666666667;3473;115,77;10326;65,39;0;29,13;0;72;"NNYROC716"
"1006237";"1";943;31;38;30;"(495,1.65e+03]";"29.989990234375";911,98;-8;29,57;41;968,11;80;12,0866666666667;839;"2";19;19,3333333333333;16;19,3333333333333;1829;4;18,8766666666667;813;30,11;1789;29,935;0;4,45;0;28;"HOUHOU281"
"1006240";"0";239;35;714,75;69,99;"(214,336]";"99.989990234375";3992,89;-361,75;301,366666666667;835;4032,89;931;189,283333333333;10145;"4";328;207,666666666667;163;207,666666666667;27398;104;252,513333333333;10145;298,38;27398;96,735;315;127,98;79;245;"BOSBOS617"
"1006241";"0";247;35;249,25;10;"(336,495]";"199.989990234375";992,96;-52,25;156,403333333333;267;1036,85;321;91,5333333333333;2593;"4";55;43;22;43;11059;26,6666666666667;74,9133333333333;2571;75,62;11012;10,635;0;5,46;0;51;"HOUHOU281"
"1006244";"1";490;33;0;5;"(495,1.65e+03]";"29.989990234375";626,35;0;0;0;673,75;0;0;322;"5";0;0;0;0;673;0;0;290;9,06;599;5;0;0;0;0;"SFRSFR415"
"1006246";"1";787;31;94;34,99;"(495,1.65e+03]";"29.989990234375";1186,53;-44;45,1266666666667;109;1282,63;143;12,5833333333333;1221;"2";48;27,6666666666667;23,3333333333333;27,6666666666667;3096;7,66666666666667;39,5866666666667;1137;37,9;2895;39,36;0;10,96;0;39,3333333333333;"MINMIN612"
"1006251";"0";451;31;1113,5;59,99;"(495,1.65e+03]";"79.989990234375";2862,9;-1113,5;723,03;1485;3104,27;2056;456,566666666667;6773;"2";343;238,666666666667;162,333333333333;238,666666666667;22939;129;546,343333333333;6517;217,23;22062;167,86;889;377,3;304;320,666666666667;"APCBAL410"
"1006253";"0";44;33;426,5;84,99;"(25,214]";"149.989990234375";4344,4;-166,5;175,883333333333;482;4406,52;416;72,1066666666667;4382;"2";168;80,6666666666667;53,3333333333333;80,6666666666667;14611;35,3333333333333;113,773333333333;4368;136,5;14584;134,155;1;108,19;0,25;120,666666666667;"SANCRP512"
"1006255";"0";28;31;327;47,48;"(214,336]";"199.989990234375";1611,33;10;131,283333333333;324;1671,75;200;44,17;3970;"3";153;69,3333333333333;88;69;9772;29,3333333333333;170,71;3886;129,53;9571;55,3325;21;10,06;5,5;86,3333333333333;"FLNORL407"
"1006258";"1";760;33;143,5;51,5625;"(495,1.65e+03]";"9.98999786376953";1776,24;60,5;61,64;123;1834,54;143;25,3533333333333;2498;"2";61;59,6666666666667;59,3333333333333;59,6666666666667;6049;20;73,4233333333333;2400;80;5874;51,81;0;18,71;0;74;"NYCBRO917"
"1006261";"0";358;33;393,25;69,95;"(336,495]";"129.989990234375";2116,79;-22,25;148,95;401;2208,73;225;71,73;6405;"4";193;131,333333333333;89,6666666666667;131;15410;63;118,113333333333;6285;216,72;15062;70,9825;1;3,50999999999999;0,25;185,666666666667;"DALFTW817"
"1006264";"0";298;33;199,25;44,99;"(336,495]";"99.989990234375";1184,58;38,75;75,4433333333333;186;1223,9;69;46,5;2267;"2";90;70,6666666666667;56;70,6666666666667;3723;38;79,9466666666667;2266;70,81;3722;42,2525;0;10,98;0;88,3333333333333;"OKCTUL918"
"1006267";"0";314;33;509,5;43,1725;"(336,495]";"149.989990234375";731,49;82,5;139,08;482;758,85;180;46,2133333333333;5403;"3";244;93,6666666666667;169,666666666667;93,6666666666667;9738;28,6666666666667;312,413333333333;5246;249,81;9523;60,085;158;82,09;90,75;123,666666666667;"HOUBRN409"
"1006273";"0";454;33;87;32,49;"(495,1.65e+03]";"59.989990234375";1082,98;-45;51,89;102;1118,72;84;9,15;1461;"2";43;32,3333333333333;30;32,3333333333333;3910;7,33333333333333;53,2533333333333;1461;45,66;3910;32,49;0;0;0;43,6666666666667;"STLSTL314"
"1006278";"0";865;31;27,5;30;"(495,1.65e+03]";"29.989990234375";1223,19;-15,5;19,54;33;1378,17;83;21,7533333333333;479;"3";13;10;1,33333333333333;10;956;10,3333333333333;2,17333333333333;479;15,97;956;30,27;0;0,539999999999999;0;16,6666666666667;"ATLKNO423"
"1006279";"1";172;37;421,75;50;"(25,214]";"149.989990234375";1979,04;75,25;0;397;2030,71;275;0;8227;"5";190;0;0;0;15650;0;0;8227;228,53;15650;50,2475;0;0,990000000000002;0;0;"OHICOL614"
"1006286";"0";203;31;603,75;44,99;"(336,495]";"149.989990234375";991,64;152,25;457,873333333333;553;1022,53;271;289,413333333333;1904;"2";121;119,666666666667;78;119,666666666667;5734;60,6666666666667;189,74;1896;63,2;5712;39,42;37;12,32;9,25;154,666666666667;"DALDAL214"
"1006292";"0";512;35;379;43,78;"(495,1.65e+03]";"199.989990234375";1112,31;52;245,133333333333;362;1148,1;132;77,1966666666667;2736;"3";132;101,666666666667;81,3333333333333;101,666666666667;7756;29,6666666666667;181,696666666667;2690;84,06;7645;41,3675;25;6,77;11;132,666666666667;"MINMIN612"
"1006294";"0";1012;33;106,5;29,99;"No Swap";"29.989990234375";1047,2;54,5;39,6033333333333;88;1086,19;139;20,3933333333333;1753;"1";32;22,3333333333333;10,6666666666667;22,3333333333333;3417;15,3333333333333;28,31;1743;54,47;3388;36,3325;0;38,18;0;26,3333333333333;"HOUHOU281"
"1006298";"1";286;31;1632;45;"(336,495]";"79.989990234375";1940,16;-1;0;1632;1983,05;783;0;8501;"3";552;0;0;0;18960;0;0;8476;282,53;18927;150,9175;215;146,98;254,75;0;"APCFCH703"
"1006311";"0";427;35;51;19,99;"(495,1.65e+03]";"129.989990234375";1967,13;-51;8,74666666666667;68;2200,45;136;5,33333333333333;3563;"2";39;10,6666666666667;11;10,6666666666667;8628;3,33333333333333;7,48333333333333;3563;104,79;8628;35,4075;116;46,39;38,5;12,6666666666667;"SFRSFR415"
"1006312";"1";949;31;0;26,5;"No Swap";"29.989990234375";1027,86;0;0;0;1087,36;0;0;201;"1";0;0;0;0;593;0;0;186;6,2;537;28,275;0;15,65;0;0;"HOUHOU281"
"1006318";"0";171;35;2547,5;159,99;"(214,336]";"129.989990234375";3613,33;324,5;1067,56333333333;2439;3682,88;1006;580,67;18470;"5";915;672,333333333333;650;672,333333333333;47771;270,666666666667;1166,75666666667;18355;539,85;47548;158,0525;107;16,05;38,5;820,333333333333;"HOUHOU281"
"1006323";"0";199;33;113,5;10;"(214,336]";"99.989990234375";848,89;-62,5;58,0633333333333;134;924,62;123;37,1333333333333;1713;"4";50;35,3333333333333;29,6666666666667;34,6666666666667;3947;10,3333333333333;39,7366666666667;1636;51,13;3732;13,1225;4;6,19;1;43;"FLNSAN407"
"1006324";"0";347;35;95;69,99;"(336,495]";"149.989990234375";1308,11;3;28,11;94;1345,6;68;24,7033333333333;2210;"2";56;30,3333333333333;27;30,3333333333333;3740;24,3333333333333;24,82;2181;64,15;3696;56,49;0;0;0;51,6666666666667;"SANSAN210"
"1006325";"0";201;31;319,5;47,53;"(336,495]";"149.989990234375";1013,47;61,5;203,69;299;1083,06;165;37,8;1654;"2";126;153;131,333333333333;153;4368;23,3333333333333;171,43;1559;82,05;4160;49,8;77;28,3;28,5;197,333333333333;"OHICIN513"
"1006334";"0";424;37;39,75;10;"(336,495]";"149.989990234375";1336,53;-3,75;12,1433333333333;41;1406,13;23;19,0166666666667;3084;"4";28;13,3333333333333;2,66666666666667;13,3333333333333;9255;19;1,81666666666667;3043;86,94;9152;11,17;0;3,9;0;17;"STLSTL314"
"1006337";"0";949;31;386,5;30;"No Swap";"29.989990234375";930,25;-75,5;165,573333333333;412;971,07;208;141,266666666667;4466;"1";246;159;100,333333333333;159;7937;104,666666666667;107,726666666667;4446;148,2;7904;32,4175;19;8,14;4,75;218;"PHXPHX602"
"1006342";"1";680;33;276,75;30;"(495,1.65e+03]";"29.989990234375";1611,67;-20,75;104,723333333333;284;1661,67;141;46,3033333333333;6514;"2";172;130;96,6666666666667;130;12415;50,6666666666667;95,12;6260;201,94;11920;50,3425;122;43,69;56;152,333333333333;"SANSAN210"
"1006346";"1";642;33;92,5;30;"(495,1.65e+03]";"29.989990234375";419,91;-12,5;29,94;97;452,91;45;4,53333333333333;762;"2";63;36,6666666666667;40,6666666666667;36,6666666666667;1291;8,66666666666667;43,46;751;50,07;1271;30,2475;0;0,989999999999998;0;43;"DALDAL214"
"1006351";"0";1011;33;318,25;54,98;"No Swap";"29.989990234375";1767,9;-69,25;136,18;341;1808,9;111;91,48;4672;"1";156;74;61;74;10871;50,3333333333333;122,383333333333;4656;145,5;10842;55,055;0;0,299999999999997;0;94,3333333333333;"DENDEN303"
"1006355";"1";949;31;150;30;"No Swap";"29.989990234375";1120,99;-95;81,03;182;1163,99;231;51,4266666666667;2221;"1";81;49,3333333333333;24,3333333333333;49,3333333333333;5094;29;36,7066666666667;2182;72,73;5026;36,2725;69;32,04;17,25;63,3333333333333;"HOUHOU281"
"1006362";"0";1010;33;265;30;"No Swap";"29.989990234375";677,36;1;220,616666666667;265;727,68;13;129,146666666667;673;"1";23;24,3333333333333;13,3333333333333;24,3333333333333;4357;11;91,47;652;31,05;4319;30;0;0;0;37;"SANAUS512"
"1006364";"0";10;35;619;50;"(25,214]";"199.989990234375";2859,15;-4;369,966666666667;620;2975,23;177;48,32;7668;"3";240;160,666666666667;174,666666666667;160,666666666667;20074;27,3333333333333;427,563333333333;7464;226,18;19522;72,25;154;31,4;76;197,666666666667;"KCYKCM816"
"1006368";"1";489;35;585,5;69,99;"(495,1.65e+03]";"79.989990234375";2348,12;-169,5;210,276666666667;642;2414,79;343;190,53;12899;"4";385;234;165;234;20327;192,333333333333;160,713333333333;12803;376,56;20186;73,89;99;29,7;35,5;319;"NYCQUE917"
"1006371";"1";1010;33;123,25;29,99;"No Swap";"29.989990234375";716,7;-59,25;76,4166666666667;143;772,47;245;56,8266666666667;1153;"1";55;55,3333333333333;18;55,3333333333333;3285;37,6666666666667;23,39;1102;52,48;3192;33,24;0;0;0;57;"NYCBRO917"
"1006377";"0";155;35;737,25;69,99;"(214,336]";"129.989990234375";2227,24;-28,25;323,623333333333;747;2319,59;227;158,076666666667;8219;"3";275;189,666666666667;186,333333333333;189,666666666667;19250;75,6666666666667;341,01;8046;251,44;18905;83,4125;170;40,52;47,75;247,333333333333;"ATLMEM901"
"1006380";"1";21;31;2119,5;105,7325;"(214,336]";"149.989990234375";1954,68;-397,5;1207,32666666667;2252;2290,15;651;876,216666666667;6592;"3";580;405,333333333333;218,333333333333;405,333333333333;21148;324;756,633333333333;6561;328,05;21090;141,73;238;71,22;108,25;529;"PITHOM412"
"1006384";"1";592;31;296;30;"(495,1.65e+03]";"79.989990234375";1149,61;16;165,843333333333;291;1354,44;31;33,35;2701;"2";68;49;39;49;8126;14;143,153333333333;2420;86,43;7579;31,07;0;3,2;0;62;"NYCMAN917"
"1006387";"1";1056;35;256,5;47,9425;"No Swap";"29.989990234375";1348,78;52,5;98,02;239;1384,16;119;81,6233333333333;3041;"1";111;75;54,3333333333333;75;6016;56;72,8966666666667;3029;91,79;5990;43,8675;43;29,61;10,75;105;"HOUHOU281"
"1006393";"0";212;31;434,25;10;"(336,495]";"79.989990234375";436,39;-108,25;124,626666666667;470;436,39;213;36,3633333333333;1338;"4";118;52,3333333333333;91,3333333333333;52,3333333333333;4646;9;294,466666666667;1312;69,05;4610;34,2475;137;41,9;79,5;61;"KCYKCK913"
"1006406";"1";405;35;376;24,99;"(495,1.65e+03]";"99.989990234375";1094,22;16;120,65;371;1120,88;207;160,206666666667;6408;"5";207;89,6666666666667;61,3333333333333;89,6666666666667;13215;95,3333333333333;82,8666666666667;6403;188,32;13197;35,7825;84;32,07;28,5;106,333333333333;"SANCRP512"
"1006417";"1";513;33;721,75;37,99;"(495,1.65e+03]";"149.989990234375";2331,69;375,25;316,963333333333;597;2397,54;578;250,673333333333;6604;"2";280;222;164;222;15479;129,333333333333;251,38;6484;223,59;15271;86,07;224;100;103;273,666666666667;"SANCRP512"
"1006423";"0";184;33;166,25;30;"(214,336]";"149.989990234375";1188,04;-73,25;51,84;191;1240,53;253;21,11;3003;"2";100;25,6666666666667;52,6666666666667;25,6666666666667;4426;8,66666666666667;79,8533333333333;2952;92,25;4349;33,93;3;14,73;0,75;33;"FLNNPR813"
"1006427";"1";1055;35;60,25;32,49;"No Swap";"29.989990234375";1127,66;-34,25;34,0633333333333;72;1163,4;111;17,9633333333333;369;"1";24;10;8,33333333333333;10;963;3;19,62;360;11,25;940;35,74;0;0;0;16,3333333333333;"NEVLVS702"
"1006429";"1";67;37;1140;75;"(25,214]";"Missing";2529,78;255;510,496666666667;1055;2689,59;664;291,03;13082;"6";394;242;252,333333333333;242;35413;135,333333333333;536,01;12976;393,21;35251;75,075;0;0,299999999999997;0;262,666666666667;"DALDAL214"
"1006433";"0";884;33;513;30;"(495,1.65e+03]";"29.989990234375";1254,11;126;142,85;471;1287,68;347;116,096666666667;4478;"2";221;114,333333333333;127,666666666667;114,333333333333;7914;76,3333333333333;168,386666666667;4476;139,88;7912;61,7975;224;80,2;65,5;150,333333333333;"SANSAN210"
"1006434";"0";201;35;1425;94,99;"(214,336]";"199.989990234375";4881,39;7;950,27;1423;5001,08;308;501,06;7666;"4";213;178,666666666667;151,666666666667;178,666666666667;38007;77,3333333333333;711,25;7613;223,91;37643;105,17;134;43,93;42,75;224,666666666667;"SANAUS512"
"1006443";"0";160;33;817;59,99;"(214,336]";"9.98999786376953";1711,06;86;247,826666666667;788;1770,06;234;304,04;7043;"4";259;171;156,666666666667;171;18674;102,333333333333;315,576666666667;6940;231,33;18507;52,5625;31;10,29;7,75;209;"KCYKCM816"
"1006459";"1";1009;33;423;24,99;"No Swap";"29.989990234375";1205,13;31;335,47;413;1230,95;59;288,026666666667;1607;"1";56;42;12;42;14645;34,6666666666667;58,9933333333333;1607;50,22;14645;34,635;100;37;25;64,3333333333333;"MILMIL414"
"1006465";"0";393;31;272,75;30;"(495,1.65e+03]";"129.989990234375";1144,12;44,25;137,116666666667;258;1178,78;138;61,84;2946;"2";116;85,3333333333333;78;85,3333333333333;5951;26,6666666666667;102,896666666667;2945;98,17;5946;32,3575;0;2,41;0;95;"NYCBRO917"
"1006475";"1";1054;35;231,75;39,98;"No Swap";"29.989990234375";1540,09;-9,75;55,5933333333333;235;1590,73;230;41,98;2660;"1";114;33;32,6666666666667;33;6209;28,3333333333333;56,0433333333333;2643;77,74;6172;47,0825;0;21,84;0;57;"MIAMIA305"
"1006490";"1";208;37;693,75;84,99;"(214,336]";"149.989990234375";2056,04;51,25;395,376666666667;677;2121,02;206;248,086666666667;5577;"7";222;161,333333333333;115,666666666667;161;17389;109,333333333333;284,273333333333;5452;155,77;17023;75,0875;1;0,390000000000001;0,25;194,333333333333;"MIAMIA305"
"1006497";"0";189;31;313,25;34,99;"(336,495]";"149.989990234375";1440,64;-120,25;116,603333333333;353;1592,07;236;96,7466666666667;6211;"2";204;95,3333333333333;89;95,3333333333333;11749;52,6666666666667;102,993333333333;5711;196,93;10943;43,0725;14;12,62;3,5;125,333333333333;"STLSTL314"
"1006499";"0";102;31;458,5;36,0375;"(214,336]";"129.989990234375";1618,69;-105,5;216,05;494;1750,68;341;101,556666666667;4490;"2";182;126;102;126;11148;67;210,4;4490;149,67;11148;83,72;0;138,6;0;151,666666666667;"APCSIL301"
"1006500";"0";408;37;68,75;30;"(336,495]";"149.989990234375";1231,54;-23,75;28,5133333333333;77;1295,39;94;23,0233333333333;1338;"2";29;17,6666666666667;10;17,6666666666667;3726;9;9,21333333333333;1303;37,23;3659;32,99;0;0;0;23,6666666666667;"KCYTOP913"
"1006502";"1";946;31;43,25;32,49;"No Swap";"29.989990234375";1202,91;46,75;13,5633333333333;28;1267,89;76;1,79666666666667;976;"1";18;18,3333333333333;16;18,3333333333333;1808;3;13,1766666666667;959;33,07;1783;32,4475;0;3,12;0;18,6666666666667;"NYCNAS516"
"1006506";"1";305;31;1690;109,99;"(495,1.65e+03]";"79.989990234375";5297,59;68;847,816666666667;1667;5342,91;802;253,22;10882;"4";421;267,333333333333;370;267,333333333333;41223;52,3333333333333;1118,48666666667;10882;362,73;41223;200,2025;594;207,09;279,5;317;"DALDAL214"
"1006508";"0";126;35;1206,25;35,99;"(214,336]";"9.98999786376953";1268,5;-178,25;551,203333333333;1266;1330,42;427;579,71;10625;"3";403;262,666666666667;124,666666666667;262,666666666667;24263;242;311,166666666667;10525;328,91;24059;33,7;0;10,84;0;413,666666666667;"HOUHOU281"
"1006511";"0";136;35;335,25;39,99;"(214,336]";"129.989990234375";1106,51;40,75;320,776666666667;322;1142,25;86;215,063333333333;1762;"2";58;56,3333333333333;35;56,3333333333333;11490;24,3333333333333;111,136666666667;1762;51,82;11490;31,3025;15;5,25;3,75;82,6666666666667;"SANSAN210"
"1006517";"1";580;31;93,5;50;"(495,1.65e+03]";"29.989990234375";2539,16;-93,5;48,4366666666667;125;2784,15;258;37,0766666666667;9482;"2";60;24,3333333333333;25,6666666666667;24,3333333333333;17010;15;38,0566666666667;9478;315,93;17001;50,6975;0;1,89;0;37,6666666666667;"NYCNEW908"
"1006520";"1";150;33;1841,75;38,9;"(214,336]";"199.989990234375";1742,82;1636,25;694,94;1296;1922,62;2770;802,96;4341;"4";380;181,666666666667;162,333333333333;181,666666666667;13610;164;525,38;4301;148,31;13517;316,5925;1485;746,65;691,75;210;"BOSMAN603"
"1006529";"1";1114;37;65,25;29,99;"No Swap";"29.989990234375";1101,3;-18,25;41,3833333333333;71;1120,34;65;0,516666666666667;1225;"1";31;23,6666666666667;27;23,6666666666667;2859;2;49,8;1223;33,97;2855;31,86;0;3,01;0;45;"NCRGRE336"
"1006533";"1";945;31;26;34,99;"No Swap";"29.989990234375";811,38;-24;0,283333333333333;34;877,04;102;0;817;"1";7;0,333333333333333;0,333333333333333;0,333333333333333;3193;0;0,283333333333333;770;40,53;3016;36,7775;0;6,52;0;0,666666666666667;"APCBAL410"
"1006535";"0";634;33;791;49,99;"(495,1.65e+03]";"29.989990234375";1615,34;116;169,453333333333;752;1693,84;334;209,786666666667;12676;"3";485;166;146,333333333333;166;21256;174,333333333333;178,99;12486;402,77;20914;53,3525;0;0,450000000000003;0;232,666666666667;"SANMCA210"
"1006537";"0";378;31;295,5;29,99;"(495,1.65e+03]";"79.989990234375";1128;27,5;136,286666666667;286;1186,31;198;90,2333333333333;4505;"2";152;115;83,6666666666667;115;9407;67;112,453333333333;4413;163,44;9211;31,1675;0;1,26;0;150,333333333333;"LOULOU502"
"1006543";"1";180;35;245,25;24,99;"(214,336]";"129.989990234375";1073,9;8,75;128,223333333333;242;1115,01;100;67,5233333333333;1947;"3";75;65,3333333333333;41;65,3333333333333;5411;27,6666666666667;74,2633333333333;1909;61,58;5322;38,385;11;3,73999999999999;22,25;90;"HARWAT203"
"1006557";"0";1006;33;59,75;30;"No Swap";"29.989990234375";971,92;-46,75;48,8133333333333;75;1011,92;129;13,5933333333333;921;"1";28;24;20;24;2158;4;35,22;906;28,31;2139;30,495;0;1,98;0;30;"BOSPRO401"
"1006560";"0";302;35;274,25;42,48;"(336,495]";"199.989990234375";1502,65;-24,25;139,34;282;1723,79;271;49,8533333333333;3417;"4";101;53,3333333333333;44,6666666666667;49;7838;30;156,74;3417;100,5;7838;44,745;0;8,07;0;57,6666666666667;"SFRSFR415"
"1006564";"0";405;33;391,25;34,99;"(495,1.65e+03]";"9.98999786376953";1722,22;125,75;154,64;349;1792,16;394;34,8766666666667;3438;"2";154;89,6666666666667;84;89,6666666666667;10757;28;152,43;3380;105,63;10575;65,505;134;55,7;39,75;110,333333333333;"INDIND317"
"1006578";"0";93;33;194,75;32,49;"(214,336]";"29.989990234375";1108,71;119,25;132,123333333333;155;1254,19;221;24,8166666666667;916;"3";70;68;54,3333333333333;68;2733;17,3333333333333;111,583333333333;915;28,59;2732;45,24;59;34,99;14,75;91,3333333333333;"BOSBOS978"
"1006580";"0";1006;33;59,75;32,49;"No Swap";"29.989990234375";1302,63;6,25;40,5733333333333;58;1372,63;42;1,79333333333333;494;"1";19;15,3333333333333;16,6666666666667;15,3333333333333;1595;0,333333333333333;41,16;489;15,28;1585;32,49;0;0;0;17;"SANAUS512"
"1006582";"0";372;35;950,5;84,99;"(336,495]";"29.989990234375";2036,72;-128,5;418,27;993;2083,17;571;89,92;5927;"2";303;188,333333333333;190;188,333333333333;16677;58,6666666666667;506,983333333333;5879;255,61;16579;89,795;140;35,64;35;275,666666666667;"HARNOR203"
"1006587";"0";62;35;1232,75;54,98;"(25,214]";"199.989990234375";1919,62;-48,75;368,763333333333;1249;1986,29;374;391,283333333333;25924;"6";905;374,666666666667;362;374,666666666667;35876;386,666666666667;347,1;25823;759,5;35734;65,4675;72;28,8;18;475,666666666667;"NYCQUE917"
"1006588";"1";302;35;1309,25;89,99;"(336,495]";"99.989990234375";2089,29;-26,25;603,16;1318;2143,47;60;323,533333333333;5981;"2";440;284,333333333333;258;282,666666666667;19101;134;613,42;5936;258,09;19017;90,3725;43;18,02;10,75;335,333333333333;"HOUHOU281"
"1006596";"0";221;37;235;39,505;"(214,336]";"149.989990234375";1568,59;140;55,6033333333333;188;1635,46;265;59,7366666666667;3769;"3";99;42,6666666666667;26;42,6666666666667;8451;36;41,7733333333333;3646;107,24;8238;41,78;21;35,24;5,25;62;"APCFCH703"
"1006597";"0";406;35;716;29,99;"(495,1.65e+03]";"99.989990234375";1248,89;201;534,113333333333;649;1289,2;284;586,44;4496;"3";162;74,6666666666667;36;74,6666666666667;10366;74,6666666666667;57,1866666666667;4459;153,76;10318;50,4275;270;81;68;88;"SANAUS512"
"1006601";"0";255;31;1017,75;57,8925;"(336,495]";"129.989990234375";1110,55;677,25;755,02;792;1147,5;1216;602,34;2833;"5";143;135,333333333333;89,6666666666667;120,666666666667;8558;51;190,023333333333;2747;94,72;8414;65,4925;106;57,83;49,25;211;"NEVLVS702"
"1006611";"0";439;35;404;71,98;"(495,1.65e+03]";"149.989990234375";1640,54;-36;174,02;416;1674,11;204;80,6333333333333;2840;"2";155;100;111,333333333333;100;6748;44,6666666666667;220,963333333333;2840;83,53;6748;62,475;0;1,98;0;127,666666666667;"MIADEL561"
"1006630";"1";616;33;254,25;34,99;"(495,1.65e+03]";"9.98999786376953";1177,83;-18,25;94,08;260;1246,68;140;85,35;4998;"3";143;90;59,3333333333333;90;9140;59,6666666666667;67,2033333333333;4918;158,65;8982;35,6075;0;1,48;0;117,333333333333;"HOUHOU281"
"1006634";"1";5;35;644,25;64,48;"(25,214]";"199.989990234375";1990,41;-175,25;368,71;703;2198,73;479;336,593333333333;8799;"6";212;110,333333333333;114,666666666667;110,333333333333;22445;96,6666666666667;251,546666666667;8799;258,79;22445;56,08;16;10;4;150,333333333333;"HOUHOU281"
"1006644";"0";696;33;174,75;30;"(495,1.65e+03]";"29.989990234375";934,64;63,25;158,856666666667;154;1059,79;175;14,1733333333333;921;"2";25;26,3333333333333;24,6666666666667;26,3333333333333;5195;4,66666666666667;152,326666666667;914;29,48;5180;30;0;0;0;53;"SFRSFR415"
"1006652";"0";149;31;159;50;"(336,495]";"199.989990234375";967,9;4;99,46;158;1043,71;202;40,6466666666667;1413;"3";50;34,3333333333333;27,3333333333333;34,3333333333333;3611;15,3333333333333;80,1;1386;72,95;3549;51,29;0;2,28;0;41,3333333333333;"DETANN734"
"1006653";"0";748;35;108,5;29,99;"(495,1.65e+03]";"59.989990234375";1653,9;48,5;88,8033333333333;92;1756;147;6,50333333333333;2899;"2";41;53,6666666666667;53;53,6666666666667;7667;4;85,75;2833;85,85;7553;30,2375;0;0,989999999999998;0;63,6666666666667;"SANSMC512"
"1006654";"1";1051;35;249,75;32,49;"No Swap";"29.989990234375";947,17;-93,75;193,81;281;996,43;165;60,1566666666667;1515;"1";48;32,3333333333333;27;32,3333333333333;5385;7,66666666666667;138,093333333333;1499;65,17;5359;32,04;0;3,51;0;53;"DALDAL214"
"1006662";"1";1111;37;32;29,99;"No Swap";"29.989990234375";696,69;4;21,75;31;723;8;8,78;402;"1";12;12;7,66666666666667;12;941;4,33333333333333;12,97;398;12,06;935;29,99;0;0;0;14,6666666666667;"PHXPHX602"
"1006663";"0";289;31;2172,75;84,99;"(336,495]";"199.989990234375";4879,6;-122,75;1056,65333333333;2214;5061,89;546;171,926666666667;14344;"3";736;386,333333333333;479,333333333333;386,333333333333;42580;56;1317,19666666667;14167;505,96;42146;272,9075;396;103,23;649,75;508,333333333333;"APCWAS202"
"1006674";"1";520;35;273,25;44,99;"(495,1.65e+03]";"29.989990234375";1106,84;-132,25;269,293333333333;317;1210,83;259;199,91;1719;"2";55;34,6666666666667;19;34,6666666666667;7242;18,6666666666667;78,3966666666667;1719;50,56;7242;34,99;0;0;0;51,3333333333333;"HOUHOU281"
"1006678";"1";1004;33;151,25;24,99;"No Swap";"9.98999786376953";2377,55;156,75;67,63;99;2406,97;295;35,9766666666667;3355;"1";32;22;12,3333333333333;22;17756;12,6666666666667;47,7333333333333;3347;104,59;17715;45,52;169;63,82;53;27,3333333333333;"PITHOM412"
"1006679";"1";1004;33;11;20,035;"No Swap";"29.989990234375";1186,86;24;11,2066666666667;15;1269,32;35;9,54;855;"1";8;7;2,33333333333333;7;1932;5;1,83333333333333;840;28;1897;23,6075;0;74,48;0;7,66666666666667;"MINMIN612"
"1006682";"0";202;35;254;49,99;"(214,336]";"79.989990234375";1864,06;-13;90,1666666666667;258;1925,42;110;39,0166666666667;3776;"3";99;69;54,3333333333333;69;9916;37,6666666666667;132,62;3717;112,64;9788;49,99;0;0;0;80,3333333333333;"SFRSMO650"
"1006683";"1";499;31;93;21,98;"(495,1.65e+03]";"149.989990234375";741,82;-33;57,55;104;769,66;75;27,9333333333333;986;"2";40;34;20,3333333333333;34;2647;15,6666666666667;33,23;978;32,6;2630;28,625;46;17,02;16,75;39,3333333333333;"STLSTL314"
"1006686";"1";1111;37;274,5;10;"No Swap";"29.989990234375";1078,11;-274,5;247,573333333333;366;1213,08;571;114,156666666667;3354;"1";136;137,666666666667;79;137,666666666667;10572;74,3333333333333;159,086666666667;3333;95,23;10506;9,7475;0;0,99;0;160,333333333333;"SANSAN210"
